USD,2002-04-13,0,0,0,31.1734,0,0,1
USD,2002-04-16,0,0,0,31.1522,0,0,1
USD,2002-04-17,0,0,0,31.1498,0,0,1
USD,2002-04-18,0,0,0,31.1517,0,0,1
USD,2002-04-19,0,0,0,31.1649,0,0,1
USD,2002-04-20,0,0,0,31.1711,0,0,1
USD,2002-04-23,0,0,0,31.1516,0,0,1
USD,2002-04-24,0,0,0,31.1498,0,0,1
USD,2002-04-25,0,0,0,31.1579,0,0,1
USD,2002-04-26,0,0,0,31.1783,0,0,1
USD,2002-04-27,0,0,0,31.1977,0,0,1
USD,2002-04-28,0,0,0,31.1977,0,0,1
USD,2002-04-30,0,0,0,31.1963,0,0,1
USD,2002-05-01,0,0,0,31.1951,0,0,1
USD,2002-05-07,0,0,0,31.1967,0,0,1
USD,2002-05-08,0,0,0,31.1951,0,0,1
USD,2002-05-09,0,0,0,31.2119,0,0,1
USD,2002-05-14,0,0,0,31.2471,0,0,1
USD,2002-05-15,0,0,0,31.2453,0,0,1
USD,2002-05-16,0,0,0,31.2468,0,0,1
USD,2002-05-17,0,0,0,31.2554,0,0,1
USD,2002-05-18,0,0,0,31.2553,0,0,1
USD,2002-05-19,0,0,0,31.2553,0,0,1
USD,2002-05-21,0,0,0,31.2551,0,0,1
USD,2002-05-22,0,0,0,31.255,0,0,1
USD,2002-05-23,0,0,0,31.2652,0,0,1
USD,2002-05-24,0,0,0,31.275,0,0,1
USD,2002-05-25,0,0,0,31.285,0,0,1
USD,2002-05-28,0,0,0,31.285,0,0,1
USD,2002-05-29,0,0,0,31.3043,0,0,1
USD,2002-05-30,0,0,0,31.3071,0,0,1
USD,2002-05-31,0,0,0,31.3071,0,0,1
USD,2002-06-01,0,0,0,31.3058,0,0,1
USD,2002-06-04,0,0,0,31.3136,0,0,1
USD,2002-06-05,0,0,0,31.3272,0,0,1
USD,2002-06-06,0,0,0,31.3521,0,0,1
USD,2002-06-07,0,0,0,31.3924,0,0,1
USD,2002-06-08,0,0,0,31.397,0,0,1
USD,2002-06-11,0,0,0,31.4046,0,0,1
USD,2002-06-12,0,0,0,31.3928,0,0,1
USD,2002-06-13,,,,31.3928,,,1
USD,2002-06-14,0,0,0,31.3958,0,0,1
USD,2002-06-15,0,0,0,31.3965,0,0,1
USD,2002-06-18,0,0,0,31.3903,0,0,1
USD,2002-06-19,0,0,0,31.4115,0,0,1
USD,2002-06-20,0,0,0,31.4337,0,0,1
USD,2002-06-21,0,0,0,31.437,0,0,1
USD,2002-06-22,0,0,0,31.4531,0,0,1
USD,2002-06-25,0,0,0,31.4725,0,0,1
USD,2002-06-26,0,0,0,31.4758,0,0,1
USD,2002-06-27,0,0,0,31.4608,0,0,1
USD,2002-06-28,0,0,0,31.439,0,0,1
USD,2002-06-29,0,0,0,31.4471,0,0,1
USD,2002-07-02,0,0,0,31.5002,0,0,1
USD,2002-07-03,0,0,0,31.5124,0,0,1
USD,2002-07-04,0,0,0,31.5128,0,0,1
USD,2002-07-05,0,0,0,31.5128,0,0,1
USD,2002-07-06,0,0,0,31.5156,0,0,1
USD,2002-07-09,0,0,0,31.53,0,0,1
USD,2002-07-10,0,0,0,31.5533,0,0,1
USD,2002-07-11,0,0,0,31.5476,0,0,1
USD,2002-07-12,0,0,0,31.5437,0,0,1
USD,2002-07-13,0,0,0,31.5555,0,0,1
USD,2002-07-16,0,0,0,31.4948,0,0,1
USD,2002-07-17,0,0,0,31.4779,0,0,1
USD,2002-07-18,0,0,0,31.5395,0,0,1
USD,2002-07-19,0,0,0,31.5394,0,0,1
USD,2002-07-20,0,0,0,31.5332,0,0,1
USD,2002-07-23,0,0,0,31.5056,0,0,1
USD,2002-07-24,0,0,0,31.5015,0,0,1
USD,2002-07-25,0,0,0,31.5035,0,0,1
USD,2002-07-26,0,0,0,31.5333,0,0,1
USD,2002-07-27,0,0,0,31.5069,0,0,1
USD,2002-07-30,0,0,0,31.4701,0,0,1
USD,2002-07-31,0,0,0,31.4401,0,0,1
USD,2002-08-01,0,0,0,31.4568,0,0,1
USD,2002-08-02,0,0,0,31.5238,0,0,1
USD,2002-08-03,0,0,0,31.5502,0,0,1
USD,2002-08-06,0,0,0,31.5409,0,0,1
USD,2002-08-07,0,0,0,31.5324,0,0,1
USD,2002-08-08,0,0,0,31.5542,0,0,1
USD,2002-08-09,0,0,0,31.5581,0,0,1
USD,2002-08-10,0,0,0,31.5828,0,0,1
USD,2002-08-13,0,0,0,31.5612,0,0,1
USD,2002-08-14,0,0,0,31.5321,0,0,1
USD,2002-08-15,0,0,0,31.5405,0,0,1
USD,2002-08-16,0,0,0,31.5608,0,0,1
USD,2002-08-17,0,0,0,31.5668,0,0,1
USD,2002-08-20,0,0,0,31.555,0,0,1
USD,2002-08-21,0,0,0,31.565,0,0,1
USD,2002-08-22,0,0,0,31.5735,0,0,1
USD,2002-08-23,0,0,0,31.5711,0,0,1
USD,2002-08-24,0,0,0,31.5725,0,0,1
USD,2002-08-27,0,0,0,31.5803,0,0,1
USD,2002-08-28,0,0,0,31.5542,0,0,1
USD,2002-08-29,0,0,0,31.5752,0,0,1
USD,2002-08-30,0,0,0,31.5744,0,0,1
USD,2002-08-31,0,0,0,31.5673,0,0,1
USD,2002-09-03,0,0,0,31.5673,0,0,1
USD,2002-09-04,0,0,0,31.6053,0,0,1
USD,2002-09-05,0,0,0,31.6117,0,0,1
USD,2002-09-06,0,0,0,31.6113,0,0,1
USD,2002-09-07,0,0,0,31.6123,0,0,1
USD,2002-09-10,0,0,0,31.6268,0,0,1
USD,2002-09-11,0,0,0,31.6302,0,0,1
USD,2002-09-12,0,0,0,31.6409,0,0,1
USD,2002-09-13,0,0,0,31.6493,0,0,1
USD,2002-09-14,0,0,0,31.6415,0,0,1
USD,2002-09-17,0,0,0,31.6297,0,0,1
USD,2002-09-18,0,0,0,31.6244,0,0,1
USD,2002-09-19,0,0,0,31.6251,0,0,1
USD,2002-09-20,0,0,0,31.6425,0,0,1
USD,2002-09-21,0,0,0,31.6379,0,0,1
USD,2002-09-24,0,0,0,31.6325,0,0,1
USD,2002-09-25,0,0,0,31.6354,0,0,1
USD,2002-09-26,0,0,0,31.6382,0,0,1
USD,2002-09-27,0,0,0,31.635,0,0,1
USD,2002-09-28,0,0,0,31.6358,0,0,1
USD,2002-10-01,0,0,0,31.6827,0,0,1
USD,2002-10-02,0,0,0,31.6919,0,0,1
USD,2002-10-03,0,0,0,31.6982,0,0,1
USD,2002-10-04,0,0,0,31.6809,0,0,1
USD,2002-10-05,0,0,0,31.68,0,0,1
USD,2002-10-08,0,0,0,31.6795,0,0,1
USD,2002-10-09,0,0,0,31.6799,0,0,1
USD,2002-10-10,0,0,0,31.6803,0,0,1
USD,2002-10-11,0,0,0,31.6685,0,0,1
USD,2002-10-12,0,0,0,31.6703,0,0,1
USD,2002-10-15,0,0,0,31.6703,0,0,1
USD,2002-10-16,0,0,0,31.6762,0,0,1
USD,2002-10-17,0,0,0,31.6767,0,0,1
USD,2002-10-18,0,0,0,31.6761,0,0,1
USD,2002-10-19,0,0,0,31.6727,0,0,1
USD,2002-10-22,0,0,0,31.6973,0,0,1
USD,2002-10-23,0,0,0,31.7272,0,0,1
USD,2002-10-24,0,0,0,31.7159,0,0,1
USD,2002-10-25,0,0,0,31.7109,0,0,1
USD,2002-10-26,0,0,0,31.7314,0,0,1
USD,2002-10-29,0,0,0,31.7411,0,0,1
USD,2002-10-30,0,0,0,31.6977,0,0,1
USD,2002-10-31,0,0,0,31.7408,0,0,1
USD,2002-11-01,0,0,0,31.7701,0,0,1
USD,2002-11-02,0,0,0,31.7646,0,0,1
USD,2002-11-05,0,0,0,31.7744,0,0,1
USD,2002-11-06,0,0,0,31.7909,0,0,1
USD,2002-11-07,0,0,0,31.7756,0,0,1
USD,2002-11-09,,,,31.7756,,,1
USD,2002-11-11,0,0,0,31.7756,0,0,1
USD,2002-11-12,0,0,0,31.7756,0,0,1
USD,2002-11-13,0,0,0,31.8226,0,0,1
USD,2002-11-14,0,0,0,31.8157,0,0,1
USD,2002-11-15,0,0,0,31.8203,0,0,1
USD,2002-11-16,0,0,0,31.8225,0,0,1
USD,2002-11-19,0,0,0,31.8231,0,0,1
USD,2002-11-20,0,0,0,31.8224,0,0,1
USD,2002-11-21,0,0,0,31.823,0,0,1
USD,2002-11-22,0,0,0,31.8248,0,0,1
USD,2002-11-23,0,0,0,31.8222,0,0,1
USD,2002-11-26,0,0,0,31.8416,0,0,1
USD,2002-11-27,0,0,0,31.8382,0,0,1
USD,2002-11-28,0,0,0,31.84,0,0,1
USD,2002-11-29,0,0,0,31.84,0,0,1
USD,2002-11-30,0,0,0,31.8424,0,0,1
USD,2002-12-03,0,0,0,31.8547,0,0,1
USD,2002-12-04,0,0,0,31.8584,0,0,1
USD,2002-12-05,0,0,0,31.8596,0,0,1
USD,2002-12-06,0,0,0,31.8578,0,0,1
USD,2002-12-07,0,0,0,31.86,0,0,1
USD,2002-12-10,0,0,0,31.8597,0,0,1
USD,2002-12-11,0,0,0,31.8583,0,0,1
USD,2002-12-12,0,0,0,31.86,0,0,1
USD,2002-12-14,,,,31.86,,,1
USD,2002-12-16,0,0,0,31.86,0,0,1
USD,2002-12-17,0,0,0,31.8527,0,0,1
USD,2002-12-18,0,0,0,31.8588,0,0,1
USD,2002-12-19,0,0,0,31.8574,0,0,1
USD,2002-12-20,0,0,0,31.8542,0,0,1
USD,2002-12-21,0,0,0,31.845,0,0,1
USD,2002-12-24,0,0,0,31.7966,0,0,1
USD,2002-12-25,0,0,0,31.7919,0,0,1
USD,2002-12-26,0,0,0,31.7919,0,0,1
USD,2002-12-27,0,0,0,31.791,0,0,1
USD,2002-12-28,0,0,0,31.7844,0,0,1
USD,2002-12-31,0,0,0,31.7844,0,0,1
USD,2003-01-01,0,0,0,31.7844,0,0,1
USD,2003-01-04,,,,31.7844,,,1
USD,2003-01-05,0,0,0,31.7844,0,0,1
USD,2003-01-06,0,0,0,31.7844,0,0,1
USD,2003-01-08,,,,31.7844,,,1
USD,2003-01-09,0,0,0,31.8846,0,0,1
USD,2003-01-10,0,0,0,31.882,0,0,1
USD,2003-01-11,0,0,0,31.8327,0,0,1
USD,2003-01-14,0,0,0,31.8253,0,0,1
USD,2003-01-15,0,0,0,31.835,0,0,1
USD,2003-01-16,0,0,0,31.8139,0,0,1
USD,2003-01-17,0,0,0,31.8071,0,0,1
